1001,0.55697,2.2328,2.7252,0.48956,0.9861,0.70581,7.6964
1003,0.74715,2.1187,3.5511,0.86312,0.80853,0.54036,8.6289
1005,0.49438,1.9651,2.4596,0.3318,0.71296,0.76789,6.7317
1007,0.57882,2.2513,2.4388,0.5144,0.81387,0.54994,7.1471
1009,1.5483,2.3908,2.3453,0.45558,0.6329,2.4933,9.8661
1011,0.63672,2.605,2.7856,0.40901,0.96259,1.0724,8.4713
1013,0.67978,1.9267,2.0633,0.35271,0.8874,1.1047,7.0146
1015,0.96387,2.5484,2.7324,0.50483,0.80012,1.374,8.9236
1017,0.58599,2.1981,2.8146,0.52974,0.84469,0.64886,7.622
1019,1.3284,2.4261,2.2894,0.44732,0.63775,2.1452,9.2741
1021,0.55344,2.228,2.785,0.57675,0.88285,0.5798,7.6059
1023,0.42197,1.8604,1.8844,0.29277,0.7648,0.50604,5.7304
1025,0.37955,1.9202,1.9305,0.31742,0.92661,0.4896,5.9639
1027,0.6018,2.6112,2.5035,0.44616,0.73446,0.83411,7.7313
1029,0.774,2.5388,2.475,0.44802,0.69064,1.1028,8.0293
1031,0.99119,1.8318,2.5419,0.37299,0.84336,1.8062,8.3875
1033,0.84976,2.3148,2.4905,0.41501,0.7091,1.2553,8.0345
1035,0.38356,2.3345,2.0551,0.41341,0.91093,0.55981,6.6573
1037,0.50092,2.2531,2.5439,0.44807,0.88799,0.60216,7.2361
1039,0.44851,1.8036,1.7216,0.26011,0.54718,0.72287,5.5038
1041,0.79974,2.4884,2.2741,0.34791,0.85214,1.4543,8.2166
1043,1.5621,2.3777,2.3531,0.45724,0.63988,2.4835,9.8735
1045,0.84208,1.7758,2.834,0.41985,0.77187,1.4074,8.0511
1047,0.41494,2.0166,2.2001,0.33097,0.91117,0.50522,6.379
1049,1.3502,2.5328,2.1726,0.40919,0.60036,2.1284,9.1935
1051,0.57575,2.1725,3.0642,0.58313,0.96477,0.66627,8.0266
1053,0.35832,2.1832,2.0428,0.42403,0.8728,0.49753,6.3787
1055,0.96744,2.5377,2.5833,0.48979,0.67643,1.4068,8.6615
1057,0.74915,2.1626,2.3089,0.49396,0.91854,0.873,7.5061
1059,0.89764,2.3675,2.3883,0.38796,0.7691,1.3704,8.1809
1061,0.8122,1.674,2.2913,0.3318,0.71347,1.4619,7.2847
1063,0.45933,2.0139,1.841,0.31025,0.893,0.57296,6.0905
1065,0.42251,2.0156,1.9088,0.31799,0.92565,0.50805,6.0985
1067,0.64326,1.8012,2.6747,0.35448,0.74579,1.0647,7.2842
1069,0.62886,1.6855,2.7995,0.40626,0.64806,0.9489,7.117
1071,1.3428,2.5009,2.1623,0.40629,0.58202,2.1325,9.1269
1073,1.1812,2.6478,3.9791,0.92384,1.0597,1.0436,10.835
1075,0.63955,2.0402,2.2307,0.37041,0.97527,0.90067,7.1568
1077,0.69497,2.3328,2.4903,0.40753,0.72469,0.94997,7.6002
1079,0.87559,2.4002,2.4695,0.40039,0.56846,1.3013,8.0155
1081,0.49263,2.2463,2.939,0.4678,0.83419,0.59511,7.575
1083,1.3165,2.5257,3.4265,0.65767,0.73136,1.724,10.382
1085,0.59809,2.1315,2.6486,0.52725,0.79989,0.73215,7.4374
1087,0.42572,2.1365,2.2893,0.35368,0.7215,0.56397,6.4908
1089,0.94296,2.5352,2.6738,0.55537,0.54344,1.249,8.4997
1091,0.39093,1.9502,1.9444,0.28678,0.7752,0.44977,5.7972
1093,0.75967,2.2271,1.9173,0.32625,0.67164,1.2006,7.1025
1095,1.0994,2.4581,2.1427,0.4322,0.49076,1.7743,8.3974
1097,0.56523,2.018,2.5457,0.60184,0.61776,0.43076,6.7793
1099,0.37602,2.3762,2.199,0.44216,1.088,0.52472,7.006
1101,0.56838,2.1324,2.4675,0.43434,0.68544,0.72292,7.011
1103,1.1625,2.4825,3.093,0.62811,0.64603,1.4969,9.5091
1105,0.42135,2.0874,2.1708,0.33422,0.90968,0.51561,6.439
1107,0.5144,2.036,1.7594,0.29062,0.61545,0.73651,5.9523
1109,0.71837,2.4596,2.4195,0.34545,0.82728,1.3236,8.0937
1111,0.62884,2.3645,2.0199,0.36461,0.56727,0.87109,6.8162
1113,0.46421,2.1527,2.8498,0.44091,0.72612,0.57462,7.2083
1115,0.81704,2.4001,2.6827,0.49798,0.71303,1.0903,8.2011
1117,0.79508,2.5186,3.4934,0.73665,0.76702,0.69172,9.0024
1119,0.44089,1.9082,1.7174,0.28189,0.76098,0.54662,5.656
1121,0.78345,2.4433,2.8152,0.50835,0.85381,1.0505,8.4546
1123,0.45786,2.2134,2.4384,0.43473,0.72755,0.57317,6.8451
1125,0.60648,2.1773,2.2377,0.47757,0.64809,0.59998,6.7471
1127,1.1194,2.5862,3.4612,0.80561,1.0505,1.0665,10.089
1129,0.37047,1.7584,1.7023,0.29524,0.74024,0.46045,5.327
1131,0.37412,1.9589,2.0455,0.29792,0.75447,0.4648,5.8957
1133,0.7518,2.3935,2.1846,0.39146,0.69743,1.1024,7.5213
4001,0.24586,0.29591,0.89576,0.13638,0.21142,0.15966,1.945
4003,0.23342,0.21017,0.97139,0.14461,0.2067,0.19393,1.9602
4005,0.23848,0.23547,0.65545,0.11708,0.25196,0.11647,1.6149
4007,0.54874,0.30441,1.3423,0.25949,0.4212,0.58583,3.462
4009,0.3272,0.24093,3.1957,0.40215,0.36062,0.38144,4.9081
4011,0.30392,0.24339,3.1037,0.38414,0.39249,0.34772,4.7753
4012,0.41218,0.19388,0.85111,0.16823,0.57288,0.28681,2.4851
4013,1.3894,0.33698,2.1991,0.62804,0.6961,1.1132,6.3628
4015,0.37269,0.2576,0.96052,0.18987,0.31497,0.19069,2.2863
4017,0.25656,0.27654,0.8851,0.13899,0.24403,0.16281,1.964
4019,0.37618,0.17634,0.88792,0.2254,0.27111,0.26358,2.2005
4021,0.58588,0.29307,1.4175,0.28535,0.46239,0.60437,3.6486
4023,0.27938,0.20471,1.4964,0.22278,0.40135,0.23494,2.8396
4025,0.26445,0.21812,0.69004,0.13373,0.27187,0.14116,1.7194
4027,0.31921,0.17568,0.70448,0.13965,0.50895,0.23955,2.0875
5001,0.86619,1.7718,2.9907,0.39275,0.4909,1.2529,7.7652
5003,0.63967,1.7031,2.4632,0.38592,0.64919,0.85747,6.6986
5005,0.65668,1.6337,2.485,0.40727,0.47801,0.96061,6.6212
5007,1.4236,1.4841,2.5446,0.41223,0.38036,2.3567,8.6016
5009,0.91244,1.5724,2.656,0.41393,0.55758,1.4455,7.5579
5011,0.81709,1.6654,2.7289,0.46994,1.1335,1.1335,7.9484
5013,0.69797,1.5523,2.2822,0.40152,1.0425,0.94026,6.9168
5015,1.1685,1.5325,2.1908,0.33208,0.40624,1.9842,7.6142
5017,0.69729,1.7369,3.1159,0.35673,0.47124,0.95377,7.3318
5019,0.71392,1.5444,2.2461,0.38261,0.7079,0.91951,6.5145
5021,1.1979,2.1108,3.6415,0.42383,0.49044,1.8207,9.6852
5023,0.91336,1.6627,2.71,0.43974,0.53402,1.2766,7.5365
5025,0.71426,1.6328,1.9688,0.307,0.60798,1.0492,6.28
5027,0.73313,1.5407,2.0732,0.41045,0.7856,0.97117,6.5143
5029,1.3474,1.607,3.0668,0.54966,0.7747,1.9937,9.3391
5031,1.0349,2.0633,3.4822,0.43772,0.41662,1.5178,8.9525
5033,1.2625,1.5149,2.6335,0.43329,0.51255,2.0095,8.3663
5035,1.0371,2.8624,3.8358,0.75792,0.41182,1.201,10.106
5037,1.0187,1.9633,3.4746,0.40174,0.4206,1.4455,8.7245
5039,0.55942,1.5917,2.0239,0.3341,0.74134,0.71002,5.9605
5041,0.85741,1.767,3.3933,0.404,0.52822,1.2474,8.1973
5043,0.6665,1.7392,2.4648,0.37959,0.65185,0.91173,6.8136
5045,0.94467,1.6138,3.0271,0.61689,0.57548,1.0969,7.875
5047,1.4359,1.5368,2.8322,0.47038,0.70322,2.2941,9.2726
5049,0.83709,1.7455,2.9482,0.43843,0.66723,1.2937,7.9302
5051,0.78834,1.5819,2.6895,0.47608,0.79724,1.0083,7.3414
5053,0.578,1.6064,2.1322,0.3491,0.69909,0.72455,6.0894
5055,1.024,2.038,3.2966,0.41712,0.41708,1.5319,8.7247
5057,0.961,1.5361,2.0748,0.3618,0.71391,1.4202,7.0678
5059,0.74694,1.5413,2.472,0.45084,0.79377,0.9635,6.9683
5061,1.4781,1.5383,2.4108,0.40241,0.92026,2.4485,9.1984
5063,0.86383,1.8045,2.7508,0.38298,0.46139,1.2958,7.5594
5065,0.7918,1.7622,2.8632,0.42638,0.631,1.2108,7.6854
5067,0.87616,1.8589,2.7853,0.37782,0.44263,1.3064,7.6472
5069,1.0736,1.6827,3.178,0.41837,0.60013,1.6372,8.59
5071,1.1602,1.5545,2.5065,0.40205,0.58948,1.8427,8.0553
5073,0.89199,1.5341,2.3223,0.46676,0.87688,1.1769,7.2689
5075,1.0487,1.9526,3.1591,0.41005,0.49587,1.5602,8.6265
5077,0.86127,1.9512,3.1673,0.3641,0.40028,1.2213,7.9654
5079,1.1252,1.7384,3.2806,0.43184,0.71004,1.7293,9.0154
5081,1.7371,1.5689,2.8307,0.48293,1.0309,2.6843,10.335
5083,1.305,1.5523,2.4648,0.40361,0.69032,2.125,8.5411
5085,0.87834,1.6958,2.884,0.40577,0.47684,1.1859,7.5267
5087,1.5573,1.5322,2.5429,0.40588,0.53853,2.6956,9.2725
5089,0.88712,1.6257,2.9117,0.47473,0.60304,1.4104,7.9127
5091,0.82485,1.4839,2.2303,0.42331,0.69482,1.0794,6.7366
5093,0.9572,2.2814,3.4073,0.45311,0.4389,1.3229,8.8609
5095,0.94607,1.8604,3.2735,0.3832,0.4919,1.3767,8.3318
5097,0.73259,1.54,2.0954,0.34543,0.56602,1.0657,6.3451
5099,0.98311,1.5425,2.2586,0.40053,0.84835,1.4143,7.4474
5101,0.87814,1.5488,2.2256,0.33986,0.46914,1.3889,6.8504
5103,0.67398,1.5669,2.2421,0.40473,0.94958,0.8658,6.7031
5105,0.98587,1.6256,2.6683,0.43355,0.78659,1.4438,7.9437
5107,0.80817,1.888,3.4942,0.37155,0.412,1.1846,8.1585
5109,1.2585,1.5541,2.5182,0.43176,0.95262,2.0303,8.7455
5111,1.0375,1.9914,3.5751,0.42805,0.41006,1.5016,8.9437
5113,0.92823,1.5056,2.154,0.3459,0.70615,1.4438,7.0837
5115,1.4235,1.5812,2.7793,0.46639,0.67896,2.2525,9.1818
5117,0.9847,1.7195,3.2229,0.40576,0.5023,1.3798,8.215
5119,0.82041,1.6548,2.9976,0.58171,0.6161,0.89156,7.5622
