1033,-4.484,-221.21,-113.84,-809.07,-9.1701
1033,-4.484,-221.21,-113.84,-809.07,-9.1701
1033,-4.484,-221.21,-113.84,-809.07,-9.1701
1033,-4.484,-221.21,-113.84,-809.07,-9.1701
1033,-4.484,-221.21,-113.84,-809.07,-9.1701
1063,-10.737,-3193.7,-180.32,-2060.5,-23.135
1063,-10.737,-3193.7,-180.32,-2060.5,-23.135
1071,-7.7893,-433.83,-200.19,-2756.4,-15.579
1071,-7.7893,-433.83,-200.19,-2756.4,-15.579
1071,-7.7893,-433.83,-200.19,-2756.4,-15.579
1071,-7.7893,-433.83,-200.19,-2756.4,-15.579
1071,-7.7893,-433.83,-200.19,-2756.4,-15.579
1071,-7.7893,-433.83,-200.19,-2756.4,-15.579
1073,-1.9233,-133.49,-52.074,-422.46,-3.8467
1073,-1.9233,-133.49,-52.074,-422.46,-3.8467
1073,-1.9233,-133.49,-52.074,-422.46,-3.8467
1073,-1.9233,-133.49,-52.074,-422.46,-3.8467
1097,8.12,-53.954,-27.979,-216.85,0.5597
1097,8.12,-53.954,-27.979,-216.85,0.5597
1097,8.12,-53.954,-27.979,-216.85,0.5597
1097,8.12,-53.954,-27.979,-216.85,0.5597
1097,8.12,-53.954,-27.979,-216.85,0.5597
1117,-5.8192,-1716.4,-101.18,-1116,-11.638
1117,-5.8192,-1716.4,-101.18,-1116,-11.638
1117,-5.8192,-1716.4,-101.18,-1116,-11.638
1117,-5.8192,-1716.4,-101.18,-1116,-11.638
1117,-5.8192,-1716.4,-101.18,-1116,-11.638
1127,0,0,0,0,0
1127,0,0,0,0,0
1127,0,0,0,0,0
4005,0,0,0,0,0
4005,0,0,0,0,0
4005,0,0,0,0,0
4013,-10.818,-67.55,-0.32081,0,-3.4631
4013,-10.818,-67.55,-0.32081,0,-3.4631
4017,0,0,0,0,0
5007,-7.5984,-938.48,-92.839,-2730.9,-15.197
5063,-48.335,-6702.9,-284.61,-4934.1,-96.671
5063,-48.335,-6702.9,-284.61,-4934.1,-96.671
5069,-54.343,-9179.3,-320.12,-5547.3,-108.69
5069,-54.343,-9179.3,-320.12,-5547.3,-108.69
5121,0,0,0,0,0
