5.8603
6.0741
5.1998
5.5047
8.2591
6.7267
5.7002
7.066
5.7702
7.7109
5.6955
4.4442
4.6922
6.0731
6.3607
6.7208
6.213
5.3058
5.5721
4.3972
6.7633
8.2547
6.1771
4.8901
7.6713
6.0027
5.0318
6.887
5.9438
6.4547
5.782
4.8693
4.8418
5.5826
5.2799
7.6083
7.9603
5.6158
5.7768
6.245
5.6621
7.8825
5.6226
5.0407
6.5854
4.4728
5.7894
6.9209
5.0156
5.5609
5.3436
7.2689
4.9997
4.7829
6.5738
5.4815
5.3474
6.3788
6.4681
4.5097
6.5746
5.2719
5.2151
7.6085
4.1983
4.5115
6.0462
1.3309
1.3196
1.158
2.4517
2.9903
2.9044
1.8617
4.7102
1.5965
1.3633
1.5629
2.5871
1.8785
1.2348
1.571
5.5945
4.9969
5.0499
6.8757
5.848
6.0891
5.3846
6.1634
5.0195
5.0454
6.9938
5.7378
4.9616
5.1228
7.313
6.3644
6.6132
7.2674
6.1477
4.6323
5.7176
5.1153
5.8204
7.4283
6.0856
5.5533
4.6804
6.295
5.6847
5.3602
7.5528
5.6564
5.9045
5.6871
6.3072
6.4265
5.6944
6.3601
5.6246
6.6592
8.3592
6.9318
5.4537
7.6054
6.0914
5.2213
6.2741
5.904
4.9854
5.9655
5.4133
5.1983
6.1796
5.5308
7.1326
6.2715
5.6751
7.3714
5.8401
5.5029
6.1872
6.2043
5.9222
5.4782
5.3185
6.1448
7.5388
5.9573
5.5642
5.6952
5.5129
6.8546
5.0538
5.6352
6.6618
9.4842
3.0179
3.9257
1.8874
3.8484
2.8481
8.7004
1.3541
3.3451
7.1443
2.6027
0.74996
3.5986
1.7917
3.1899
17.113
2.1902
1.3069
25.149
6.6588
2.979
4.789
0.6644
14.799
0.86318
1.873
1.7331
6.094
3.4124
12.471
3.3072
1.4658
4.6549
11.835
1.9572
2.7815
9.1887
8.6281
12.878
2.398
4.8307
2.274
4.6076
3.9821
1.3322
1.9968
0.95904
11.417
1.6997
14.216
4.5486
1.2935
1.2518
7.9203
3.4179
7.1588
5.39
3.9209
6.2672
2.2436
6.4446
1.7325
2.175
2.6952
5.4497
1.9211
2.9141
3.776
1.852
2.151
2.8566
2.4388
2.1778
8.7612
1.9061
4.4667
2.6009
2.9537
2.8027
1.9799
2.266
3.3236
2.4391
1.466
1.5706
2.1526
2.6737
3.8159
2.8145
3.6337
2.1718
1.9258
2.2514
1.7686
2.2398
3.3466
2.051
1.8882
1.8988
1.9926
1.9409
5.6908
2.9744
1.8969
1.838
4.6619
2.4281
2.7823
2.1739
2.3008
1.9216
1.8747
1.6445
1.9186
1.9766
4.2207
2.3361
2.9671
4.6399
5.3389
3.3634
6.7228
6.389
7.1978
8.3177
6.8578
5.2076
7.2342
6.8002
8.7733
7.9801
7.409
12.798
4.8062
9.3867
3.7327
5.7953
3.6302
3.7663
4.2468
4.472
4.5
6.6501
2.228
5.8699
1.0685
4.5023
3.5845
5.8944
5.1594
4.0141
3.1134
5.926
5.593
4.2672
3.1325
6.0625
4.9274
2.9108
6.0844
3.8223
5.8695
5.4848
2.3782
4.1612
4.6577
5.4103
7.7747
4.0116
5.1343
3.3242
4.3069
4.5902
4.7956
3.716
3.8699
1.3413
9.8299
4.655
3.8933
8.5175
4.2515
4.0296
8.0207
9.9035
4.2578
4.1845
4.0093
2.9833
5.736
4.5829
8.224
5.3633
7.132
3.4495
7.1541
4.5398
4.4278
4.293
5.2911
5.88
6.2897
6.3482
5.7824
5.6068
14.454
12.443
9.8385
6.8546
5.9135
6.9474
6.6833
5.2336
6.6128
5.6997
4.6026
5.579
7.6448
5.4317
4.2972
5.6969
7.2676
