8069,-2.9387,-295.67,-21.099,-144.85,-6.1317
12085,0,0,0,0,0
12095,81.575,-2331.8,-341.17,-3882.9,1.5139
12095,81.575,-2331.8,-341.17,-3882.9,1.5139
12107,-33.299,-1390.5,-613.26,-4616.7,-54.497
12107,-33.299,-1390.5,-613.26,-4616.7,-54.497
17057,-6.4336,-92.965,165.5,4487.4,-12.944
17137,0,0,0,0,0
17137,0,0,0,0,0
17137,0,0,0,0,0
17137,0,0,0,0,0
17167,0.22628,7.8262,4.3939,28.047,0.30171
17167,0.22628,7.8262,4.3939,28.047,0.30171
17167,0.22628,7.8262,4.3939,28.047,0.30171
18043,0,0,0,0,0
18043,0,0,0,0,0
18089,0,0,0,0,0
18097,-0.093248,-6.0641,-6.7792,-6.3286,-0.1865
18125,-0.97421,-143.46,-20.407,-524.94,-1.9484
18125,-0.97421,-143.46,-20.407,-524.94,-1.9484
18125,-0.97421,-143.46,-20.407,-524.94,-1.9484
18125,-0.97421,-143.46,-20.407,-524.94,-1.9484
18125,-0.97421,-143.46,-20.407,-524.94,-1.9484
18125,-0.97421,-143.46,-20.407,-524.94,-1.9484
18127,0,-6.2e-07,0,0,0
18129,-0.41213,-46.588,-9.3304,-168.64,-0.82426
18129,-0.41213,-46.588,-9.3304,-168.64,-0.82426
18173,0,0,0,0,0
18173,0,0,0,0,0
18173,0,0,0,0,0
19005,-0.17967,-0.30851,-0.0053283,0,-0.057518
20055,0.20461,10.418,0.0060677,0,0.0655
21111,-0.56733,-7.7934,-0.016824,0,-0.18162
21111,-0.56733,-7.7934,-0.016824,0,-0.18162
21111,-0.56733,-7.7934,-0.016824,0,-0.18162
21111,-0.56733,-7.7934,-0.016824,0,-0.18162
21111,-0.56733,-7.7934,-0.016824,0,-0.18162
21161,0,0,0,0,0
21183,-45.2,-195.32,-36.649,-1951.5,-7.9101
22031,-3.255,-303.12,-31.891,-396.9,-8.0181
24001,7.4788,-17.516,-1.9973,-31.577,1.8526
24001,7.4788,-17.516,-1.9973,-31.577,1.8526
24031,0.79646,158.29,13.057,243.27,2.1986
24031,0.79646,158.29,13.057,243.27,2.1986
24031,0.79646,158.29,13.057,243.27,2.1986
26045,-12.564,-1301.1,-55.198,-874.58,-25.586
26065,0,2.35e-07,0,0,0
26065,0,2.35e-07,0,0,0
27053,0.24887,0.89173,0.0073802,0,0.079668
27123,0,-3.2e-07,0,0,0
28151,0,0,0,0,0
29093,0,0,0,0,0
29099,0,0,0,0,0
29175,-8.1332,-285.6,-26.701,-5223.3,-21.747
32003,0,0,0,0,0
34033,-8.302,-937.39,-161.26,-1457.1,-16.154
35017,0,0,0,0,0
35031,-0.9628,-202.28,-16.057,-56.129,-1.9256
36061,0,0,0,0,0
36061,0,0,0,0,0
36063,-0.053836,-0.83949,-0.0015965,0,-0.017234
36087,0,0,0,0,0
36103,-8.2895,-220.2,-1.2452,0,-13.217
36103,-8.2895,-220.2,-1.2452,0,-13.217
36103,-8.2895,-220.2,-1.2452,0,-13.217
36103,-8.2895,-220.2,-1.2452,0,-13.217
38057,0,0,0,0,0
38057,0,0,0,0,0
38065,-2.7484,-559.65,-18.499,-102.11,-10.077
39017,-1.0354,-5.9178,-0.030706,0,-0.33146
39025,0,0,0,0,0
42007,-10.034,-1083.4,-60.514,991.78,-20.312
42007,-10.034,-1083.4,-60.514,991.78,-20.312
42073,0,0,0,0,0
45015,0,0,0,0,0
45015,0,0,0,0,0
45075,-11.415,-269.94,-56.885,-288.46,-23.857
45079,-14.963,-1219.7,-1003.2,-2672.3,-29.925
48185,-4.5534,-1950,-166.88,-1000.5,-49.287
48201,0,0,0,0,0
48203,0.85277,-4651,-286.05,-1715.2,-81.72
49015,0,0,0,0,0
49015,0,0,0,0,0
49015,0,0,0,0,0
49047,0,0,0,0,0
55079,-6.6586,-344.66,-74.093,857.26,-13.165
55079,-6.6586,-344.66,-74.093,857.26,-13.165
56005,20.17,-183.54,-28.141,-154.93,0.81313
56009,-1.8049,-341.18,-16.715,-370.06,-3.6098
56023,-14.838,-4171,-188.1,-1200.9,-29.675
56037,0,0,0,0,0
