1001,0,0,0,0,0,0,0,0,0,0,332.11,497.16,9.8488,0,106.32
1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,0,0,0,0,0,0,0,0,0,0,25.265,154.15,0.74923,-1.4211e-14,8.0878
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0,0,0,0,-2.8422e-14,0,0,0
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0,-1.4211e-14,0,0,0,0
1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,0,0,0,0,0,0,0,0,0,0,71.074,224.45,2.1077,0,22.752
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,0,0,0,0,0,0,0,0,0,0,0,-2.8422e-14,0,0,0
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8422e-14,0
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,0,0,0,0,0,0,0,0,0,0,0,1.1369e-13,0,1.5348e-12,0
1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,0,0,0,0,0,-0.29356,-8.9738,-0.79327,-3.1313,-0.61975,0,0,0,0,0
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0,0,0,0,-1.8622,-142.77,-50.418,-409.03,-3.7243
1075,0,0,0,0,0,0,0,0,0,0,0,-7.1054e-15,0,1.7764e-15,0
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0,2e-08,-2e-08,0,1.4211e-14,0
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,0,0,0,0,0,0,0,0,0,0,-0.5411,-2.1643,-0.016046,0,-0.17322
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,0,0,0,0,0,0,0,0,0,0,0,-1.4211e-14,0,0,0
1091,0,0,0,0,0,0,0,0,0,0,0,-1.1369e-13,0,0,0
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1369e-13
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,0,0,0,0,0,-8.8673,-479.33,-23.962,-167.26,-18.72,-0.39208,-114.76,-0.053944,0,-0.67388
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,0,0,0,0,0,0,0,0,0,0,0,5.6843e-14,0,1.4211e-14,-2.2737e-13
1103,0,0,0,0,0,0,0,0,0,0,156.68,212.9,4.6464,1.4211e-14,50.157
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,0,0,0,0,0,0,0,0,0,0,-1.4211e-14,2.8422e-14,0,0,0
1113,0,0,0,0,0,0,0,0,0,0,0,2.2737e-13,2.2737e-13,0,0
1115,0,0,0,0,0,0,0,0,0,0,0,2.8422e-14,0,0,0
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,0,0,0,0.59416,6.6767,0.01762,0,0.1902
1123,0,0,0,0,0,0,0,0,0,0,17.121,24.971,0.50772,0,5.4807
1125,0,0,0,0,0,0,0,0,0,0,-2.8422e-14,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,4.2e-07,0,0,0,-2.3421,-270.68,-58.502,-901.74,-4.9905
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,0,0,0,0,0,-45.628,-4335.3,-759.46,-4483.1,-91.256,-36.685,-1789.3,-713.2,-1784,-73.37
4003,0,0,0,0,0,0,0,0,0,0,-27.844,-943.5,-526.6,-2016.1,-56.501
4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,0,0,0,0,7.1054e-15,0,0,0
4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0,0,0,0,13.644,21.063,0.40463,0,4.3679
4017,0,0,0,0,0,-59.217,-2741,-1577.2,-4912.4,-118.43,-9.3052,-284.44,-25.145,-99.255,-19.644
