1033,26574,14651,49691,43950,2225
1033,26574,14651,49691,43950,2225
1033,26574,14651,49691,43950,2225
1033,26574,14651,49691,43950,2225
1033,27002,14688,50320,44045,2253.2
1063,19903,10463,35456,31257,1587.6
1063,19903,10463,35456,31257,1587.6
1071,30627,16073,56410,47799,2525.8
1071,30627,16073,56410,47799,2525.8
1071,30627,16073,56410,47799,2525.8
1071,30627,16073,56410,47799,2525.8
1071,30627,16073,56410,47799,2525.8
1071,30627,16073,56410,47799,2525.8
1073,25420,11961,43906,35150,1965.9
1073,25302,11951,43723,35123,1957.7
1073,25458,11975,43966,35187,1968.6
1073,25458,11975,43966,35187,1968.6
1097,14924,7032.7,25615,21123,1147
1097,14924,7032.7,25615,21123,1147
1097,14924,7032.7,25615,21123,1147
1097,15183,7048.1,25991,21167,1163.8
1097,14474,7004.6,24961,21042,1117.6
1117,25177,12053,43761,35536,1959.4
1117,25177,12053,43761,35536,1959.4
1117,25177,12053,43761,35536,1959.4
1117,25177,12053,43761,35536,1959.4
1117,24322,11984,42528,35363,1904.3
1127,25913,12038,44501,35356,1992.6
1127,25913,12038,44501,35356,1992.6
1127,25913,12038,44501,35356,1992.6
4005,7731.1,15349,29208,24984,1307.8
4005,7731.1,15349,29208,24984,1307.8
4005,7731.1,15349,29208,24984,1307.8
4013,22316,13949,42849,19944,1918.6
4013,22316,13949,42849,19944,1918.6
4017,9329.7,16355,32440,26211,1452.6
5007,21503,13912,46610,43178,2087
5063,21622,13499,41569,40401,1861.3
5063,21622,13499,41569,40401,1861.3
5069,20110,12998,39502,39323,1768.7
5069,20110,12998,39502,39323,1768.7
5121,24391,13864,45317,41513,2029.1
6053,19580,13807,44615,39570,1997.7
6053,19580,13807,44615,39570,1997.7
6073,1.018e+05,44308,2.0686e+05,1.3735e+05,9262.6
6073,1.018e+05,44308,2.0686e+05,1.3735e+05,9262.6
6073,1.018e+05,44308,2.0686e+05,1.3735e+05,9262.6
6073,1.018e+05,44308,2.0686e+05,1.3735e+05,9262.6
6073,1.018e+05,44308,2.0686e+05,1.3735e+05,9262.6
8081,7616.8,15123,31827,25504,1425.1
8087,10195,14573,33319,22457,1491.9
8101,10577,14865,34501,23017,1544.8
8101,10559,14863,34480,23012,1543.9
8107,8269.4,15497,33174,26021,1485.4
9007,23313,6626,40375,21006,1807.9
9009,27014,7196.3,45825,22659,2051.8
9011,68562,16780,1.4297e+05,57847,6401.5
