1001,7.2547,0.38464,2.2097,2.5375,0.40078,0.9861,0.73598
1003,7.7863,0.41915,2.1505,3.2316,0.639,0.80853,0.53757
1005,6.4899,0.37219,1.9493,2.3653,0.27335,0.71296,0.81675
1007,6.7111,0.41612,2.2027,2.267,0.43892,0.81387,0.57253
1009,9.4817,1.2481,2.3613,2.1652,0.34463,0.6329,2.7296
1011,8.1644,0.48325,2.5865,2.6514,0.3314,0.96259,1.1491
1013,6.7676,0.5353,1.9193,1.9235,0.30244,0.8874,1.1997
1015,8.4122,0.70618,2.5243,2.524,0.37551,0.80012,1.4821
1017,7.0131,0.36199,2.1789,2.5601,0.3957,0.84469,0.67172
1019,8.8988,1.0562,2.4098,2.1237,0.32797,0.63775,2.3434
1021,7.0491,0.3582,2.1955,2.559,0.45685,0.88285,0.59663
1023,5.4925,0.3173,1.8534,1.7701,0.2512,0.7648,0.53569
1025,5.7143,0.27287,1.9143,1.816,0.27108,0.92661,0.51347
1027,7.3311,0.42163,2.5861,2.3501,0.35175,0.73446,0.88707
1029,7.5974,0.5575,2.5215,2.3002,0.34103,0.69064,1.1865
1031,8.2084,0.83372,1.8228,2.4365,0.29957,0.84336,1.9725
1033,7.6821,0.65989,2.2896,2.3542,0.32061,0.7091,1.3487
1035,6.556,0.25248,2.4996,1.9217,0.38332,0.91093,0.58793
1037,6.7881,0.33113,2.2326,2.363,0.34667,0.88799,0.62669
1039,5.3369,0.34421,1.804,1.6491,0.21526,0.54718,0.77711
1041,7.9784,0.64712,2.4813,2.1288,0.28224,0.85214,1.5868
1043,9.4792,1.2562,2.3452,2.1729,0.34694,0.63988,2.718
1045,7.7664,0.67348,1.7649,2.7052,0.32772,0.77187,1.5232
1047,6.0947,0.29063,1.9966,2.0965,0.27404,0.91117,0.52581
1049,8.8014,1.069,2.5103,1.9984,0.29984,0.60036,2.3235
1051,7.4862,0.37542,2.151,2.8671,0.44061,0.96477,0.68737
1053,6.2723,0.22997,2.3455,1.9162,0.38938,0.8728,0.51848
1055,8.1843,0.71898,2.5165,2.3915,0.36191,0.67643,1.5189
1057,7.167,0.58784,2.1321,2.1684,0.42836,0.91854,0.93172
1059,7.8764,0.71353,2.3423,2.2568,0.30902,0.7691,1.4857
1061,7.1055,0.67493,1.6663,2.1987,0.26475,0.71347,1.5874
1063,5.7978,0.32785,1.9905,1.7285,0.25507,0.893,0.6029
1065,5.8064,0.29643,1.9932,1.7984,0.26262,0.92565,0.53006
1067,7.0426,0.50849,1.7883,2.5715,0.28657,0.74579,1.142
1069,6.7913,0.47217,1.6727,2.6755,0.3161,0.64806,1.0069
1071,8.7498,1.068,2.4813,1.9929,0.29917,0.58202,2.3264
1073,9.7408,0.82168,2.503,3.5402,0.72182,1.0597,1.0944
1075,6.8873,0.49505,2.0171,2.123,0.31425,0.97527,0.96264
