1001,4.264776358,5.991955744
1003,0,0
1005,0,0
1007,0,0
1009,0,0
1011,0,0
1013,0,0
1015,1.49540359304,1.7737166334
1017,3.7833582678,52.947203147
1019,0,0
1021,3.994148307,2.569152544
1023,7.5452957673,10.826673308
1025,8.71285792,8.99179611
1027,0,0
1029,0,0
1031,0,0
1033,0.2034836853,1.209478838
1035,0,0
1037,3.06948104,1.97437972
1039,1.3195103643,0.8489315796
1041,0,0
1043,4.954081304,31.18354332
1045,0.0021869263,0.0054673152
1047,48.8444041787,27.972181418
1049,0,0
1051,1.0832641,0.69678706
1053,4.42646933102,6.3533455821
1055,4.7243939021,5.2198356599
1057,0,0
1059,0,0
1061,0,0
1063,0.010718191,0.0079134302
1065,0,0
1067,0,0
1069,0.22146346939,0.14245176065
1071,1.3354565543,0.8640758753
1073,47.86223748769,135.48212563797
1075,0,0
1077,0,0
1079,3.6212767427,9.082852782
1081,1.4293682186,0.9194113425
1083,0,0
1085,30.3171926393,19.5009021146
1087,0,0
1089,1.963072827825,1.2751668053
1091,3.621696236678,6.06524655335
1093,0.0125181814,0.0500169285
1095,0,0
1097,11.0435126247,7.8705420812
1099,8.6650977233,22.8797738264
1101,89.8048240005,45.81127101
1103,21.939085118,33.6249712876
1105,0,0
1107,0,0
1109,0,0
1111,1.800315,1.1580151
1113,13.9421295731,26.66711018793
1115,0.3380558455,1.3342375046
1117,1.52625743,4.441542798
1119,0.230630396,0.148348198
1121,2.3812863624,8.2178324302
1123,1.39073704436,0.89459625134
1125,0.265203651,1.2845634279
1127,0.0193242,0.0142674
1129,29.7570413565,35.4649153493
1131,1.337880139,4.960567625
1133,0,0
4001,45.851635783,33.8342666338
4003,14.1422566377,10.2105320112
4005,6.9608449,4.47741829
4007,7.31168266,4.70308778
4009,0,0
4011,0,0
4012,2.61381132,1.68127962
4013,0,0
4015,10.022684652,6.825636225
4017,1.5959101545,1.217328418
4019,5.4937743217333,4.3683488429363
4021,2.82852659452,1.96792986892
4023,0.8793384713,0.55455878692
4025,2.6769938747,2.03439238658
4027,9.32176159092,5.988304688888
5001,0,0
5003,4.285527016,8.70417562
5005,0,0
5007,0,0
5009,0,0
5011,0.03382232,0.39607716
5013,1.5953001,15.097301
5015,0,0
5017,0,0
5019,0.61692321,3.72742261
5021,0.010361901905,0.006665077748
5023,0,0
5025,0,0
5027,0.00090751739,0.007471283
5029,0.35082287,1.1992182
5031,0.448799089,0.30442703
5033,0,0
5035,0,0
5037,0.096359812,0.061981443
5039,0,0
5041,2.1514842,5.5519058353
5043,0,0
5045,0,0
5047,0.200538984,0.237276993
5049,0,0
5051,0,0
5053,0,0
5055,0.00272745213,0.00175437681
5057,4.433449513,41.743744093
5059,1.120886520762,0.70855628896
5061,0.0411809983,0.38972099
5063,0,0
5065,0,0
5067,0.44280901,1.37256001
5069,9.5480451998,67.1069604994
5071,0,0
5073,0,0
5075,0,0
5077,0,0
5079,0,0
5081,4.13805201345,5.3602118604
5083,0,0
5085,0,0
5087,0,0
5089,0,0
5091,1.5321599,0.98552996
5093,17.511871804,13.353935137
5095,0,0
5097,0,0
5099,0.47671276,4.5114245
5101,0,0
5103,0.14038546,0.090300024
5105,0,0
5107,0.0034652308,0.00143218061
5109,0,0
5111,0,0
5113,0,0
5115,0.02589594991,0.2128937953
5117,0,0
5119,5.9337339358,3.8103765404
5121,1.25183994,0.80521999
5123,0,0
5125,0,0
5127,0,0
5129,0,0
5131,0.042906597,1.377786014
5133,0,0
5135,0,0
5137,0,0
5139,3.32016082129,11.3875719416
5141,0,0
5143,0.1286439486,0.0827475372
5145,0.83328003,0.53599006
5147,0.0020999999,0.0020999999
5149,0,0
6001,4.08725141392338,7.02249412712002
6003,0,0
6005,0,0
6007,0.0320710226,0.0263373505
6009,0,0
6011,1.854065577677,1.20471968927
6013,22.564611248752,27.162176258892
6015,0,0
6017,0.015319452,0.14497733
6019,5.9821553375571,4.155221275769
6021,0.502113831,1.71427262
6023,6.080991683612,2.05478684402
6025,1.4232565897,0.9154800762
6027,0,0
6029,17.8482724218044,14.6002835610812
6031,7.1622431527525,1.890355546689
6033,13.42076256,8.63262491
6035,0.0129863061,0.122897366
6037,50.297997475847,40.7769930658749
6039,0.00296337392,0.00190612864
6041,0.38938326,0.80522418
6043,0,0
6045,0.35204643,0.22644652
6047,0,0
6049,0,0
6051,0.47067878,0.1071722
6053,0,0
6055,0.08720121744,0.15344757622
6057,0.00199096,0.0049773999
6059,6.01163366283,4.00703111957
6061,0.07399212998,0.04759389618
6063,0.478683884311,0.39564868862
6065,12.516003281599,7.982919149457
6067,6.9997989224,3.79885887009
6069,0,0
6071,41.3509004425877,49.8419340382014
6073,2.7340124799,1.7585966207
6075,0.28413090688,0.06469578844
6077,1.2289297689971,0.9134630225254
6079,0.52884226707,0.34020776805
6081,1.37808943975,2.85200498989
6083,14.57608477094,10.48264267729
6085,4.046943063612,4.877249151365
6087,0.59414626735,0.39073339433
6089,21.49191672443,14.34207697829
6091,0.003315375,0.031375419
6093,0,0
6095,2.33658820823,2.93979633461
6097,20.063506607,12.90813394084
6099,0.09355716891428,0.240175900444
6101,1.34433995525,0.86471863297
6103,0.00823751588,0.02277006382
6105,0,0
6107,0,0
6109,0.0351470584,0.332618092
6111,5.6294719295326,3.89159695424
6113,3.368088248,9.99453203296
6115,0,0
8001,27.13907308221,21.50845623164
8003,0.03683297696,0.02369204461
8005,169.306665536,108.8479695581
8007,0,0
8009,0.0287788574408,0.018511400518
8011,0.028690092,0.018454304
8013,0.4520661236485,0.5090047254141
8015,0,0
8017,0,0
8019,0,0
8021,0,0
8023,0,0
8025,0,0
8027,0,0
8029,3.3217568,2.4525118
8031,0.544137505562,0.38491830585
8033,0,0
8035,0.014509126,0.0033036859
8037,0,0
8039,0,0
8041,13.43388726748,9.62952573036
8043,0.7897668147,0.73211198274
8045,0.5833920469,0.3752547816
8047,0,0
8049,0,0
8051,0.0021792017,0.0077828635
8053,0,0
8055,0,0
8057,0,0
8059,4.493868385647,3.21955797243
8061,0.010944,0.0070394999
8063,0.443372639682,0.1249610619449
8065,0.083168015,0.074336
8067,0,0
8069,3.4137602,2.1958301
8071,0.819934383078,0.52352028175
8073,1.68194572,1.08187649467
8075,0.01616194193,0.0115006118
8077,0.13461854166,0.09991211954
8079,0,0
8081,0,0.34528275
8083,0.512770014,0.338039992
8085,1.8252649,1.3551994543
8087,3.5523059736,2.85299336219
8089,0.0544062060422,0.0485869040687
8091,0,0
8093,0,0
8095,0,0
8097,0,0
8099,1.32456515533,0.85126807737
8101,4.091687863,5.929498607
8103,0.000164736,0.000105963
8105,0,0
8107,0,0
8109,0.0015378560202,0.0003530104498
8111,0,0
8113,0,0
8115,0.0019598876721,0.0004814016359
8117,0,0
8119,0,0
8121,0,0
8123,86.7549165402742,57.304589291847
8125,0.00155725333,0.000354582098
9001,15.63573526692,11.6356283603
9003,3.68450676153,4.90240360985
9005,0.00589246081,0.00379020257
9007,0.45363916937,0.26373573587
9009,0.195256859581,0.126653421301
9011,7.208158123903,8.636756131513
9013,0,0
9015,1.559370461,1.00303261
10001,0.46806098204,0.3012060886
10003,16.8800624572,14.7080583484
10005,0.022869134,0.014710095
11001,2.76832579700004,1.8115736300684
12001,7.93927433028,11.4020057222
12003,0,0
12005,16.9568730237236,32.1317222949936
12007,0.23449458,0.15083376
12009,0.7867373514,0.2662238003
12011,0.88862704833,0.57774658059
12013,0,0
12015,0.035548441,0.33641666
12017,0.13902873,0.08942733
12019,0,0
