1001,74.338621483,309.288636015
1003,129.623960615,618.30510656
1005,316.085972364,1454.26599128
1007,141.710098502,656.43670854
1009,40.252795565,187.48703261
1011,187.177682799,862.29994088
1013,83.47235218,385.06734768
1015,114.32267975023,523.0420024623
1017,117.849555948,556.57899744
1019,121.827856246,579.4925924
1021,90.414059371,405.29874731
1023,99.926066521,437.95903996
1025,139.175919109,626.33323589
1027,149.47251161,690.87578079
1029,124.88259208,587.04313863
1031,73.477928917,338.92721325
1033,0.3894175033,2.374873029
1035,101.191518958,466.61376454
1037,148.370606806,669.15000986
1039,111.600477225,509.3725200659
1041,122.798731342,564.75315398
1043,86.404371176,407.59279063
1045,89.0555070621,409.6947374902
1047,189.5600842765,741.748613162
1049,42.841352749,201.378694143
1051,82.178638513,371.87734783
1053,93.579527372,416.318605542
1055,20.042199699,93.0019212199
1057,45.325568945,209.18387787
1059,37.78535063,174.31931905
1061,54.615271705,252.48622114
1063,0.33256766,1.61833257
1065,87.346630997,401.45973144
1067,76.133982407,351.22576081
1069,42.211284999,195.12417238
1071,5.11951348206,7.43235774006
1073,45.267801140437,123.49950467716
1075,15.22849988087,70.173516466
1077,21.328312788,100.62317799
1079,144.5420101357,677.047782035
1081,118.818253017,532.1359787327
1083,14.16230249,65.98596047
1085,81.78865963926,274.42240842056
1087,106.511863312,493.98169272
1089,20.8204412785,92.82650723646
1091,112.230262655,508.36611137
1093,40.1540231772,186.6853115175
1095,58.103460392,267.34568653
1097,14.4916428063,32.66026348802
1099,118.8081986702,545.330168764
1101,105.20346278505,398.38663258198
1103,33.115333409,76.501885942
1105,60.441518701,278.25165106
1107,142.477708419,654.79350372
1109,106.171528635,488.96945263
1111,79.358445816,355.9208681
1113,181.47643671,786.11328912
1115,90.24708400885,416.1053460523
1117,6.1412987328,20.546491001
1119,46.743282459,212.03926804
1121,183.310414082,849.73160665
1123,263.9251006226,1210.6745935639
1125,119.215432632,547.3584264013
1127,1.065803654,4.979005875
1129,103.0385047222,402.9939034148
1131,105.898462554,485.090140371
1133,235.844277334,1088.5456418
4001,3577.4214793032,17283.0488346
4003,2639.24190046175,12837.2827886945
4005,7.3738966327,25.933044411
4007,275.453279331,1285.42585529
4009,161.397415573,782.74071799
4011,4304.497965837,20941.01962423
4012,12.185135143,51.2254648423
4013,5.356100189704,4.546425938
4015,43.09160861839,173.1211884545
4017,5.6853996091,10.4788113683
4019,119.020705808196,578.443158341793
4021,25.588730464997,115.111629845846
4023,319.94662443289,1554.07844254504
4025,43.3344174557304,197.612829882445
4027,20.5323261025942,89.2639524964077
5001,88.45593481,406.1887147997
5003,60.49602386,271.68133982
5005,332.77878817,1539.028209
5007,1.773051876,8.62798125
5009,69.31333482,322.01465176
5011,52.434189666,243.73353258
5013,51.991232708,251.03091506
5015,58.238872655,269.39077123
5017,23.772135249,109.18055522
5019,180.595343883,832.68671239
5021,47.73612495966,219.197797948434
5023,219.50645524,1009.1578476
5025,28.692736715,132.32205144
5027,33.242830802,156.34433095
5029,40.04154757391,183.99678787972
5031,19.2867260101,88.5871869224
5033,31.706354582,146.84882639
5035,24.35150089,111.8208373
5037,43.56675883,199.551075939
5039,72.55163593,334.21660737
5041,25.98035528502,115.3759550377
5043,84.60759157,388.97319433
5045,56.221313302,258.74531458
5047,245.826245508,1129.786621153
5049,266.086725138,1229.93978045
5051,73.963633933,342.56671002
5053,36.360831383,167.50313248
5055,25.43399173125,116.77441622183
5057,48.285920026,216.05338005
5059,69.479476846,310.286117581
5061,45.004597082,216.70590766
5063,0.270987842,0.763927151
5065,177.865861348,838.76777883
5067,37.81633309,172.1798393
5069,1.891318534,6.64598983
5071,263.367255654,1210.23427415
5073,16.684640092,75.64536735
5075,39.42048819,181.84036756
5077,36.94376861,169.6438868
5079,46.738222076,214.87767396
5081,32.237133676,192.19906339
5083,16.5355909,77.46712929
5085,55.72408422,255.8821341
5087,159.05293744,734.8868138
5089,133.760160071,621.0900603
5091,35.402536751,162.90802134
5093,47.8689152483,172.862072983
5095,23.58851964,108.3172727
5097,227.238822992,1049.78511182
5099,13.852757967,64.5127061
5101,166.08116564,771.4187855
5103,62.159469962,287.43761235
5105,96.861251624,447.92057592
5107,25.85656217848,118.73019953134
5109,48.986000586,228.3342367
5111,51.77331368,237.7403958
5113,131.841680749,612.92882582
5115,93.22725765122,428.5092197467
5117,25.69071314,117.9704365
