273.39,7290.5,42783,28703,3889.4
87.702,15288,1.0455e+05,61558,9504.7
345.7,6671.3,33142,27073,3012.9
260.28,7237,37921,28015,3447.4
330.18,10520,67175,40816,6106.8
329.63,6987.2,39176,28268,3561.5
267.82,6011.4,27572,23944,2506.5
392.41,11343,80111,44576,7282.8
393.8,9761.2,68500,38360,6227.3
449.91,11038,72554,43143,6595.9
280.73,7826.2,45601,30787,4145.6
184,5945.9,25608,22873,2328
194.21,6157.1,27698,24148,2518
356.35,8812.5,52115,34984,4737.7
411.86,10480,70142,41277,6376.5
298.91,6803.8,40311,27432,3664.7
490.77,11596,65724,42633,5974.9
244.87,6708.3,34940,26608,3176.4
311.78,8319.5,48997,32907,4454.2
272.24,6509.4,32993,25791,2999.3
285,6481.6,34770,25965,3160.9
320.45,10323,63468,39789,5769.8
157.59,7325.8,53293,30014,4844.8
246.81,6939.3,35126,27289,3193.3
778.94,11313,69002,46761,6272.9
318.84,8185.2,52934,32573,4812.2
227.19,6605.4,36590,26164,3326.3
386.41,11343,82340,44485,7485.5
234.54,8435.9,47648,31943,4331.7
238.6,9114.4,47626,32466,4329.7
157.08,6207.2,37733,25540,3430.2
214.88,6394.2,27526,24266,2502.4
230.15,6473.4,28786,24870,2616.9
170.43,6122.7,34625,25268,3147.8
172.81,6686.2,44222,27645,4020.2
798.25,11662,65127,47282,5920.6
293.85,14339,1.0867e+05,56646,9879.1
213.13,7673.2,36255,28517,3296
499.19,11209,59782,41483,5434.7
281.06,9536.9,50359,33959,4578.1
373.27,9037.6,62162,35736,5651.1
608.27,12463,80909,47861,7355.3
277.27,8127.4,54424,32238,4947.6
340.21,7105.1,37332,28614,3393.8
694.56,14551,1.0231e+05,57988,9301.2
212.6,5902.8,23779,22850,2161.8
226,8430.4,41680,30936,3789.1
377.41,10159,60220,39213,5474.5
85.415,12857,93490,51049,8499.1
211.79,6598.8,32928,26012,2993.5
303.13,8443.9,57020,33766,5183.6
321.92,13761,1.1226e+05,51742,10206
243.56,6771.5,33547,26348,3049.8
207.73,7136.7,32959,26843,2996.3
311.98,6490.5,33986,26214,3089.7
411.14,8767.2,48628,34795,4420.7
376.85,9755.1,75016,39352,6819.6
343.09,10795,72728,42501,6611.7
295.89,14333,1.2437e+05,56640,11307
204.33,6200.3,24599,23361,2236.3
342.53,9784.6,62266,38664,5660.6
349.73,8197.7,49144,32722,4467.7
248.88,13350,94278,52505,8570.7
267.99,13888,1.1442e+05,53734,10402
180.98,6051.1,28375,23575,2579.6
234.45,6140.9,27430,24160,2493.6
267.41,8357,40148,31001,3649.8
781.58,9715.3,17553,18098,1595.7
256.26,8153.8,16557,14186,1505.1
1644.6,9675.7,19536,18539,1776
508.53,15332,64959,26681,5905.4
451.5,7815.4,14537,13594,1321.5
378.44,7937.6,14775,13736,1343.2
1063.3,8286.3,30626,42601,2784.2
761.27,29684,1.3949e+05,49957,12681
18051,6073.8,24440,13679,2221.8
745.76,9353.9,16773,17327,1524.8
401.03,13827,51184,23820,4653.1
455.07,17960,86700,29018,7881.8
279.36,9640.5,29225,16572,2656.9
2485.1,9634.9,22834,18120,2075.8
697.98,7631.9,26523,39168,2411.2
180.14,9920,36211,32544,3291.9
176.17,8594.9,29963,28929,2723.9
183.11,11478,35587,34038,3235.2
122.85,13699,51508,36253,4682.6
156.24,11311,33905,33286,3082.3
155.59,8299.8,24960,27377,2269.1
140.39,9146.2,34080,29494,3098.2
140.36,11361,32750,32427,2977.3
87.288,7061.4,26415,22477,2401.4
98.364,9775.2,34786,30216,3162.3
227.34,11434,45715,35729,4155.9
129.14,10126,32876,30204,2988.7
147.62,8629.1,25830,27965,2348.2
108.7,12477,31453,15733,2859.4
108.1,10656,41089,31582,3735.4
185.66,12649,49693,36806,4517.5
124.65,11009,34908,32545,3173.4
228.67,17732,1.3216e+05,56402,12015
182.82,11091,42548,34653,3868
129.23,9059.3,29105,28731,2645.9
197.93,8773.1,29973,29996,2724.8
175.52,8749.4,29374,29184,2670.4
120.55,11256,48118,34142,4374.4
131.02,11063,36567,33255,3324.3
135.04,10620,32941,30231,2994.6
105.67,12327,63703,37487,5791.2
131.11,9586.4,33391,30201,3035.5
226.81,12260,46895,35416,4263.2
90.945,12554,32402,15325,2945.6
109.84,11306,54577,34619,4961.6
77.885,9215.8,29968,27591,2724.4
144.14,10452,33847,31438,3077
130.84,10371,32420,30010,2947.3
153.42,10560,35769,32158,3251.7
155.22,9814.4,34992,31639,3181.1
92.521,10599,36500,30119,3318.2
99.34,12878,39165,15896,3560.4
167.24,10485,33991,31574,3090.1
202.63,10346,39647,34068,3604.3
169.35,9480.1,36301,31026,3300.1
82.15,12393,32303,14934,2936.6
78.788,10234,33409,29283,3037.2
144.81,10246,37372,32099,3397.5
134.86,11058,31306,32241,2846
169.89,11805,38574,34535,3506.7
93.61,12675,35022,15543,3183.9
244.32,11429,47915,36845,4356
176.79,9512.1,29879,30992,2716.3
81.95,9471.4,27854,27912,2532.2
101.14,8814,27967,27516,2542.5
150.64,11028,31672,32913,2879.2
115.53,8638.1,26887,27582,2444.3
106.87,10310,39337,30959,3576.1
208.88,9505.1,33717,32010,3065.2
85.893,9167.2,28604,27748,2600.3
191.23,12474,46959,36250,4269
72.287,9068.5,24619,26445,2238.1
100.33,10708,36882,31217,3352.9
157.13,10274,37656,32537,3423.3
124.1,14996,89388,45990,8126.2
166.73,10694,35135,31803,3194.1
191,10876,40787,34554,3707.9
117.12,15448,96572,47253,8779.3
73.632,10625,38410,30668,3491.8
108.92,10491,33201,29637,3018.3
71.738,10817,42246,30324,3840.6
78.28,12322,31107,14685,2827.9
146.06,10646,34558,31211,3141.6
125.21,10151,30767,29441,2797
129.71,8991.1,31738,29382,2885.3
112.82,10473,34510,30641,3137.3
123.33,14008,53605,37358,4873.2
141.57,10740,38051,32957,3459.2
162.27,9752.6,29417,30563,2674.2
96.504,10289,34207,30390,3109.7
703.55,44062,4.0271e+05,1.9165e+05,36610
898.86,4792.8,26840,23927,2440
822.32,10487,86483,48719,7862.1
401.42,6137.6,35037,29740,3185.2
926.96,7698.8,49034,37648,4457.6
392.29,8923.1,52992,42766,4817.4
641.82,56193,5.3622e+05,2.4301e+05,48747
85.741,2408.8,9689.2,10723,880.84
738.73,8622.1,56938,41120,5176.2
2066.9,14256,76556,71885,6959.7
340.04,6327.8,31908,31291,2900.7
105.67,2728.3,9837.3,12208,894.3
743.25,9411.7,37262,48686,3387.4
897.28,5364.9,14366,10607,1306
472.68,17044,88561,28879,8051
2195,10840,65304,54258,5936.8
356.55,8692,46824,42443,4256.8
338.68,9408.1,24912,18045,2264.7
761.72,2.2995e+05,1.2306e+06,1.1258e+06,1.1187e+05
1599.8,10677,70549,52113,6413.6
473.84,29533,2.676e+05,1.3077e+05,24327
1397,6909.7,39869,34781,3624.5
277.1,7150.6,32789,36148,2980.8
1266.1,13065,85882,63424,7807.5
162.44,1474.2,4768.1,6673,433.47
277.74,4656,12055,9103.9,1095.9
1300.2,7806.4,37988,41150,3453.4
460.6,21220,1.723e+05,95556,15664
547.25,14458,1.0685e+05,63013,9713.9
829.12,70964,5.4021e+05,3.2635e+05,49110
641.96,15628,1.0313e+05,69350,9375.3
377.17,10063,31658,18853,2878
1984.3,57972,2.5877e+05,3.0549e+05,23524
649.91,31105,2.5766e+05,1.3732e+05,23424
1229.7,10474,60619,52199,5510.8
10978,19010,80326,36363,7302.3
899.03,83989,4.3249e+05,4.2085e+05,39317
580.36,42694,5.072e+05,1.8351e+05,46109
816.8,34687,2.5079e+05,1.5557e+05,22799
1131.5,12156,60823,61380,5529.4
667.04,26621,2.4922e+05,1.1778e+05,22656
374.73,16894,80079,87614,7280
858.68,44664,3.351e+05,1.9953e+05,30464
811.78,31837,3.4716e+05,1.3848e+05,31560
