30406,12284,51691,36385,2314.5
48641,12982,76461,39525,3423.6
29577,12832,51099,37931,2288
29274,12492,50090,36897,2242.8
43628,16104,72226,46040,3234
31543,12859,53973,37929,2416.7
23747,11166,41778,33315,1870.7
53824,17883,87376,50797,3912.4
48435,15899,78754,45904,3526.3
56136,18858,91047,53003,4076.7
32531,12962,55254,38289,2474.1
22029,10636,38910,31810,1742.2
22221,10500,39064,31519,1749.1
40456,15398,67448,44576,3020.1
52917,17793,85746,50387,3839.4
29068,11804,49880,34912,2233.4
42874,17529,75327,52105,3372.9
25863,11186,44959,33522,2013.1
36454,14010,61217,41108,2741.1
25534,11175,44404,33284,1988.3
27182,11678,47036,34679,2106.1
41746,15777,69408,45214,3107.8
32977,11646,58898,36091,2637.2
27372,11943,47328,35538,2119.2
49998,19728,86551,57161,3875.4
36510,13506,61148,39805,2738
25176,10515,43333,31582,1940.3
52877,17677,85924,50274,3847.4
34920,13841,58969,40413,2640.4
34999,14312,59354,41560,2657.6
26398,10648,48709,33405,2181
24356,11627,42808,34584,1916.8
25090,11754,43913,34978,1966.3
27758,11367,51108,35327,2288.4
28922,11117,52754,34772,2362.1
48175,19813,84400,57682,3779.1
54125,16629,86315,48339,3864.8
30035,13292,51858,39034,2322
41246,17482,72880,52007,3263.3
37571,14902,63233,42967,2831.3
42703,14788,70409,43161,3152.6
49574,18645,85255,54817,3817.4
34906,12652,58618,37494,2624.7
32133,13317,54947,39145,2460.3
58410,20322,98657,59198,4417.5
21895,10961,38906,32793,1742.1
32925,14007,56317,40833,2521.7
43455,16726,72455,47766,3244.2
43252,11099,66823,33722,2992.1
24644,10910,42901,32731,1920.9
35247,12982,58945,38401,2639.3
63627,18096,1.0152e+05,51388,4545.8
26701,11906,46399,35412,2077.5
27771,12420,48119,36674,2154.6
28181,12111,48666,35871,2179.1
44592,16407,73329,47033,3283.4
46345,15140,76388,44312,3420.3
47411,16466,77792,47475,3483.2
59549,16530,94106,48123,4213.7
22691,11262,40250,33568,1802.2
42987,15667,71378,45418,3196
37819,14320,63678,41860,2851.3
54596,16728,88532,48587,3964.1
61786,17061,97511,49110,4366.2
22092,10212,38692,30687,1732.5
23363,11157,41108,33349,1840.7
33318,14253,56861,41414,2546
9202.4,17190,33574,27898,1503.3
9398.3,13172,25581,20511,1145.4
9238,16213,32252,26104,1444.1
29277,20327,63321,30205,2835.3
9097.2,13132,25096,20481,1123.7
9082.4,13342,25424,20942,1138.4
6150,8472.9,28478,33228,1275.2
50226,23510,86640,31442,3879.4
12415,10824,27219,16610,1218.7
8880.1,16557,32243,26694,1443.7
22482,15778,44951,22825,2012.8
35810,18467,65081,25302,2914.1
12773,13298,30440,20414,1363
10466,15948,33273,25286,1489.8
4928.7,7566.4,24804,29855,1110.6
29590,15380,55236,46015,2473.3
24701,13770,47229,41871,2114.8
27586,16458,58006,51168,2597.3
31172,15791,62155,48483,2783.1
26820,16099,56599,49946,2534.3
22669,13563,44135,41231,1976.2
25542,13740,48425,41608,2168.3
25794,15633,54615,48462,2445.4
20903,10418,36854,30695,1650.2
27203,13933,50764,41931,2273
33174,16018,61054,47530,2733.7
27177,14587,50918,43498,2279.9
23226,13805,45050,41817,2017.1
21860,18219,54636,23866,2446.4
29575,14455,54306,42986,2431.6
35164,16406,63368,48502,2837.4
25379,15382,53894,47922,2413.2
61006,18276,99567,53957,4458.2
33167,16032,60433,47712,2706
24743,13810,47271,41742,2116.6
25890,14622,49479,44216,2215.5
25243,14132,48190,42813,2157.8
31656,14778,57492,44047,2574.3
26545,15684,55837,48768,2500.1
27950,14777,52136,43900,2334.4
39055,15138,68136,45172,3050.9
26187,14150,49476,42689,2215.3
33042,15782,60793,46929,2722.1
22690,17854,55200,23176,2471.7
34251,14573,61174,43679,2739.1
24393,13242,46165,39817,2067.1
28650,15199,53452,45247,2393.4
27207,14598,51034,43459,2285.1
29872,15524,55903,46164,2503.1
27185,14725,51211,44268,2293
28002,14107,51836,41827,2321
24399,17966,57876,23425,2591.5
29498,15491,54766,46009,2452.2
32756,16007,59953,47906,2684.5
28067,14680,52596,44112,2355
21695,17363,53062,22556,2375.9
26682,13874,49805,41324,2230.1
28083,14781,52407,44281,2346.6
25111,15574,53687,48379,2403.9
29015,16466,60195,51068,2695.3
22601,17687,54905,23086,2458.4
33805,15941,61720,47580,2763.6
27340,15289,51864,45950,2322.3
24121,13545,46165,40742,2067.1
24101,13357,45939,40328,2057
25695,15955,54974,49576,2461.5
22938,13350,44304,40480,1983.7
29870,14322,54742,42805,2451.2
29078,15439,54466,46457,2438.8
24709,13481,46833,40542,2097
34251,16273,62137,48268,2782.2
22216,13067,42945,39383,1922.9
27913,14377,51859,42742,2322.1
29125,15203,54310,45519,2431.8
45161,16176,77267,48151,3459.7
30046,15489,55529,45923,2486.4
32965,16105,60291,48071,2699.6
48656,16358,82542,48666,3695.9
27027,13704,50266,40974,2250.7
27030,14207,50549,42251,2263.4
27854,13524,50965,40333,2282
21108,17195,52019,22281,2329.2
29522,15217,54633,45163,2446.2
26383,14402,49683,42910,2224.6
24526,13558,46787,41169,2094.9
27464,14395,51265,42878,2295.5
32059,16061,63864,49273,2859.6
29215,15139,54274,45195,2430.2
27473,15224,51960,45542,2326.6
27544,14249,51407,42577,2301.8
1.4323e+05,35843,2.3037e+05,91443,10315
13486,8752.9,33283,27901,1490.3
34211,13251,69931,39955,3131.2
14598,9408.5,35991,29516,1611.5
21450,11953,48388,35928,2166.6
24508,13905,55888,40604,2502.4
1.99e+05,45248,3.1365e+05,1.1296e+05,14044
5535,3722.2,10023,10363,448.79
23612,11742,52351,35969,2344.1
25500,17970,59658,48946,2671.2
15724,11224,39859,34054,1784.7
6311.8,4639.5,11317,12247,506.71
8136.9,9001.6,31123,33646,1393.6
8794.6,8803.5,19144,13455,857.21
53990,18048,64270,19788,2877.8
27161,18307,58661,46288,2626.6
22103,14362,52581,41460,2354.4
12679,16466,37362,26320,1672.9
4.1151e+05,1.3932e+05,5.7858e+05,3.0088e+05,25907
25529,14367,55965,40005,2505.9
1.1417e+05,31727,1.9366e+05,82378,8671.4
16316,11099,39636,33338,1774.7
15438,12749,41070,37838,1838.9
32533,20260,68794,48460,3080.3
3496.1,2729.7,6597.8,7827.8,295.42
8928.4,8965.9,20088,13136,899.45
20331,15183,48129,43596,2155
71115,25523,1.3105e+05,64380,5867.9
38325,14283,78247,43673,3503.6
1.834e+05,46184,2.7886e+05,1.2023e+05,12486
36419,15109,76590,46315,3429.4
15773,17063,41921,26612,1877.1
54865,37570,1.5181e+05,1.27e+05,6797.4
88106,29485,1.547e+05,69819,6926.8
26677,16657,60488,47759,2708.4
43835,20778,64330,25169,2880.4
1.0835e+05,52291,2.2242e+05,1.4874e+05,9959.3
1.8754e+05,35890,2.8298e+05,91095,12671
80517,34873,1.5175e+05,77527,6794.6
31477,18685,64966,52750,2908.9
94500,26491,1.6313e+05,71163,7304.2
25691,19866,68903,61869,3085.2
1.1646e+05,35963,2.0619e+05,98352,9232.4
1.1915e+05,27473,2.0183e+05,75108,9037.1
8082.5,5317.1,14474,14437,648.11
9507.7,7870,26582,25398,1190.2
6212.5,4239.6,11407,11987,510.78
1.2539e+05,34665,2.1365e+05,86151,9566.4
52453,24692,1.0885e+05,67339,4874.1
46273,24992,92270,56406,4131.5
26421,13093,57481,38604,2573.8
13106,7947.5,23091,21752,1033.9
9756.8,6162.4,17554,17141,786.02
18459,11559,34526,15254,1545.9
12306,9168.7,31628,28719,1416.2
57237,22332,99146,65181,4439.4
71939,25605,1.3387e+05,64392,5994.1
29309,12357,62215,37573,2785.7
54518,21940,97997,29571,4387.9
10616,14134,33814,22006,1514
49324,19882,89311,27514,3999
9223.6,16569,34950,28152,1564.9
7677.1,9519.6,23001,31352,1029.9
10273,15357,34895,23917,1562.5
30653,17245,63614,25015,2848.4
13650,15172,39216,23393,1756
9387.2,15475,33807,24066,1513.8
25067,16410,55709,24321,2494.4
10485,17411,37714,29340,1688.7
9938.4,14185,33005,22185,1477.8
10932,15071,35441,23460,1586.9
12255,14801,36920,22903,1653.1
13877,16742,42990,27733,1924.9
88986,21236,1.3797e+05,28539,6177.9
9050.3,15189,34092,25507,1526.5
70565,22990,1.2309e+05,30865,5511.7
13774,15017,39159,23109,1753.4
29705,17927,64048,26146,2867.8
26083,17616,58918,26096,2638.1
18060,16099,46398,24255,2077.5
9714.8,16371,36427,27340,1631.1
29487,16620,61774,24417,2766
24095,16738,55037,24596,2464.3
11193,16870,39479,28122,1767.7
7690.8,15989,33466,27195,1498.5
14090,15261,40313,23575,1805
11277,14305,34778,22181,1557.2
69524,22165,1.2038e+05,30035,5390.4
9538.6,15353,33837,23929,1515.1
9392.3,15463,33651,24013,1506.8
14392,15271,40306,23400,1804.7
8988.1,15769,34863,26631,1561
18489,15957,46399,23934,2077.6
9858.2,14989,34030,23535,1523.7
10542,14940,34642,23243,1551.1
10162,15482,34713,24003,1554.3
9793.4,15777,35888,26392,1606.9
7880.2,16202,34039,27550,1524.1
6868.9,15015,30814,25562,1379.7
8782.9,15173,33663,25443,1507.3
11380,15840,38374,26360,1718.2
18033,16338,45899,24434,2055.2
9910.3,15053,34058,23576,1525
8780.5,15839,34745,26749,1555.8
38167,19789,78108,28034,3497.4
9194.8,10979,26970,15331,1207.6
10275,16563,37589,27713,1683.1
7656.5,9410.4,22794,30937,1020.6
19575,16544,49374,25099,2210.8
7822.1,15482,32705,26119,1464.4
8298.3,16413,34993,27947,1566.8
8755.7,16138,34858,27237,1560.8
11549,14591,35798,22710,1602.9
7556.2,15711,32894,26674,1472.9
9038.4,15307,34390,25720,1539.9
9212.1,10992,27025,15385,1210.1
19318,15887,47498,23867,2126.8
26098,17200,57912,25140,2593.1
11426,15713,36632,24219,1640.2
27332,19001,60946,26944,2728.9
9496.4,11018,27445,15335,1228.9
1.2205e+05,16775,1.8117e+05,50762,8112
1.0299e+05,15468,1.6029e+05,47846,7177.2
1.1238e+05,17876,1.762e+05,55265,7889.4
48975,9322,78788,29426,3527.8
76162,12276,1.1829e+05,38410,5296.8
72058,15539,1.4587e+05,54771,6531.3
57132,10371,91995,32515,4119.2
63095,14508,1.306e+05,51048,5847.7
80863,22190,1.513e+05,69455,6774.5
1.3532e+05,27039,2.3199e+05,83042,10388
63196,22760,1.2841e+05,74219,5749.5
3.6221e+05,45173,5.1745e+05,1.2854e+05,23169
40504,12303,69925,38067,3131
35668,11878,62559,36575,2801.2
25287,9742.6,46122,31234,2065.2
38710,11498,66557,35465,2980.1
68001,14560,1.0921e+05,45095,4889.9
95835,15205,1.4711e+05,47299,6587.2
21835,9710,41233,30894,1846.3
85884,14450,1.3743e+05,44323,6153.5
58809,12780,94935,39172,4250.8
59277,13013,97379,40118,4360.3
33115,8069.6,54801,25203,2453.8
36906,12736,65263,38898,2922.2
33273,7081.4,53436,22348,2392.6
59275,12499,97152,38184,4350.1
23234,9056.9,42679,28692,1911
68372,14683,1.0975e+05,44971,4914.1
57213,11886,87175,35692,3903.3
38072,10433,64521,32444,2889
18303,9038.4,35461,28973,1587.8
35321,11399,62275,35711,2788.4
30067,11349,54317,35263,2432.1
36286,9095.9,59995,27715,2686.4
18369,8897,35455,28579,1587.5
28924,11936,53391,36750,2390.6
48819,12067,80972,36809,3625.6
37879,8771.9,62639,27186,2804.7
1.179e+05,18108,1.8044e+05,52778,8079.4
39929,10243,66821,31267,2992
1.3109e+05,23183,1.9848e+05,67577,8887.3
25659,10289,47350,32542,2120.1
42809,9846.3,69762,30186,3123.7
27218,10853,50131,34253,2244.7
23615,9854.4,43848,30916,1963.4
28682,11766,52741,36369,2361.5
1.6212e+05,27483,2.4918e+05,82507,11157
63609,11407,1.0048e+05,35388,4499.2
31885,11108,56906,34861,2548.1
25892,9848.8,46375,30950,2076.5
23294,10008,43742,31714,1958.6
25462,11808,48223,36699,2159.2
78469,14452,1.2445e+05,44008,5572.3
74720,17942,1.2237e+05,55282,5479.3
57724,10880,92301,33455,4132.9
7144.3,3152.5,13749,10515,615.63
63135,14016,1.0232e+05,43044,4581.5
30000,10399,53322,33059,2387.6
39445,10116,65250,30720,2921.7
1.1874e+05,20526,1.7904e+05,61285,8016.9
65418,15384,1.0711e+05,47073,4796
66443,12206,1.0437e+05,37859,4673.3
79288,15226,1.2221e+05,44804,5472.3
1.4993e+05,19678,2.1194e+05,56372,9490.1
57651,13580,93914,41362,4205.1
46277,11786,77739,36469,3480.8
49643,11834,82168,36611,3679.2
51944,10428,83345,31976,3731.9
34416,10805,59813,34342,2678.2
80866,13439,1.2691e+05,41051,5682.4
2.177e+05,28066,3.174e+05,81969,14212
78903,14924,1.2449e+05,44645,5574.1
32889,12262,59220,37622,2651.6
21641,9379.7,40621,29637,1818.8
37386,11803,65121,36316,2915.9
1.3354e+05,24453,2.071e+05,73844,9273
29738,10539,53381,33265,2390.2
27351,10447,49921,33272,2235.3
22914,9715.1,42780,30918,1915.5
27348,12428,51345,38070,2299
25431,12249,48405,37705,2167.4
27668,12336,51558,37782,2308.5
26799,11295,49709,35039,2225.8
39965,15754,71063,46645,3181.9
