1001,0.51914,3.9988,0.4788,0.68376,0.96476,0.83449,7.4798
1003,0.88172,3.5755,0.65771,0.97345,0.79431,0.56785,7.4505
1005,0.54204,3.6536,0.54947,0.68262,0.68673,0.98534,7.0998
1007,0.5745,4.354,0.43045,0.59505,0.79874,0.63721,7.39
1009,1.5002,4.725,0.358,0.55003,0.64305,2.529,10.305
1011,0.75221,4.3464,0.72615,0.89588,0.92988,1.4032,9.0537
1013,0.6886,3.4237,0.36607,0.47302,0.85939,1.2106,7.0214
1015,0.90117,5.3695,0.56674,0.78261,0.80488,1.5124,9.9373
1017,0.59346,4.058,0.6298,0.87483,0.81571,0.81683,7.7886
1019,1.3018,5.0704,0.41456,0.62143,0.64036,2.239,10.288
1021,0.56494,4.2018,0.48674,0.72894,0.86273,0.66439,7.5096
1023,0.45716,3.3925,0.32996,0.42847,0.75023,0.59343,5.9518
1025,0.42517,3.5396,0.33357,0.43157,0.90257,0.59162,6.2241
1027,0.5531,4.8158,0.46919,0.63824,0.71742,0.94539,8.1391
1029,0.74373,4.9117,0.52281,0.70626,0.68597,1.2207,8.7911
1031,1.0933,3.2454,0.41395,0.56198,0.8081,1.9399,8.0627
1033,0.80178,4.1879,0.34792,0.50638,0.73245,1.2981,7.8745
1035,0.42261,3.453,0.34475,0.45589,0.88604,0.68012,6.2424
1037,0.52213,4.2622,0.47641,0.65401,0.86198,0.72619,7.5029
1039,0.44034,3.1405,0.26829,0.35848,0.52715,0.78422,5.519
1041,0.83812,3.9698,0.41416,0.53273,0.82299,1.5838,8.1616
1043,1.5163,4.6589,0.35657,0.54734,0.65101,2.5176,10.248
1045,0.90707,3.27,0.45644,0.63491,0.74129,1.5316,7.5413
1047,0.45659,3.7706,0.41852,0.53544,0.8927,0.64576,6.7196
1049,1.3251,5.0751,0.38178,0.55893,0.60434,2.2147,10.16
1051,0.56108,4,0.58974,0.84761,0.93166,0.82797,7.7581
1053,0.41242,3.1797,0.33955,0.46195,0.84972,0.60987,5.8532
1055,0.90238,5.1394,0.47624,0.6954,0.68704,1.4984,9.3989
1057,0.6165,4.0638,0.38245,0.52992,0.92405,0.94086,7.4576
1059,0.84059,4.3592,0.33562,0.47483,0.79249,1.4161,8.2188
1061,0.82778,3.0638,0.3259,0.44303,0.68576,1.4889,6.8352
1063,0.46266,3.6831,0.37509,0.47486,0.8772,0.6774,6.5503
1065,0.4571,3.7279,0.38063,0.49455,0.90761,0.62444,6.5923
1067,0.6984,3.4486,0.50636,0.65713,0.71764,1.231,7.2591
1069,0.62106,3.2409,0.40725,0.57616,0.62199,0.98881,6.4562
1071,1.3318,4.8817,0.37151,0.54547,0.58717,2.2191,9.9368
1073,0.8803,5.4784,0.73725,1.0636,1.0536,1.1217,10.335
1075,0.60066,3.6513,0.32915,0.4464,0.99214,0.94311,6.9628
1077,0.6357,4.1551,0.35442,0.50268,0.75231,0.99693,7.3971
1079,0.79842,4.502,0.32933,0.46065,0.58383,1.361,8.0353
1081,0.52221,4.1794,0.63462,0.82189,0.80589,0.80511,7.7691
1083,1.2746,4.6641,0.52199,0.77893,0.75469,1.8104,9.8047
1085,0.55746,3.7649,0.44108,0.67645,0.78077,0.8247,7.0453
1087,0.45773,3.9476,0.54661,0.68934,0.69943,0.78011,7.1208
1089,0.8416,4.8373,0.43397,0.67011,0.55381,1.2951,8.6318
1091,0.45951,3.547,0.33755,0.43542,0.76098,0.541,6.0815
1093,0.69538,4.1699,0.27283,0.38836,0.6872,1.2329,7.4466
1095,1.032,4.8796,0.32948,0.54041,0.49726,1.8159,9.0946
1097,0.71868,3.4891,0.50866,0.63054,0.60508,0.48028,6.4323
1099,0.4385,3.5524,0.39054,0.51266,1.0592,0.66548,6.6188
1101,0.52906,3.8094,0.42552,0.59304,0.66694,0.8156,6.8395
1103,1.0819,4.7666,0.49034,0.74526,0.66145,1.577,9.3226
1105,0.46502,3.8786,0.4106,0.52123,0.89162,0.64215,6.8092
1107,0.45977,3.6842,0.26877,0.35961,0.60866,0.78104,6.1621
1109,0.78684,4.0142,0.51542,0.63895,0.79846,1.5199,8.2738
1111,0.58552,4.3861,0.40126,0.53478,0.5496,0.94409,7.4013
1113,0.48958,4.1104,0.57725,0.75388,0.70095,0.75237,7.3844
1115,0.67801,4.9257,0.44361,0.62906,0.71404,1.1605,8.551
1117,0.78656,5.0838,0.63082,0.9061,0.75514,0.74629,8.9088
1119,0.44573,3.4744,0.34474,0.43075,0.74706,0.63935,6.082
1121,0.71255,4.683,0.5213,0.70696,0.84366,1.1688,8.6363
1123,0.49852,4.0685,0.4543,0.64017,0.70298,0.68606,7.0505
1125,0.56752,4.1916,0.36183,0.5122,0.64078,0.65044,6.9244
1127,0.8758,5.2109,0.63215,0.92345,1.055,1.1473,9.8446
1129,0.41593,3.3358,0.29652,0.38256,0.72111,0.53108,5.683
1131,0.42756,3.5544,0.34898,0.44329,0.73873,0.56675,6.0797
1133,0.63886,4.6653,0.33382,0.46968,0.70951,1.1446,7.9617
4001,0.27818,0.41856,0.087188,0.13687,0.22593,0.13646,1.2832
4003,0.27226,0.29114,0.079267,0.12514,0.21091,0.18318,1.1619
4005,0.30186,0.35538,0.11185,0.16283,0.27454,0.14312,1.3496
4007,0.63057,0.38861,0.21672,0.32971,0.43742,0.46854,2.4716
4009,0.30343,0.31554,0.11759,0.17872,0.36954,0.21076,1.4956
4011,0.27944,0.31563,0.11736,0.1783,0.4017,0.18639,1.4788
4012,0.56195,0.31096,0.15886,0.24254,0.58865,0.38267,2.2456
4013,1.8516,0.47762,0.55877,0.85719,0.72067,1.0981,5.564
4015,0.47553,0.37972,0.16828,0.28135,0.34906,0.25085,1.9048
4017,0.29881,0.39679,0.10441,0.1559,0.26364,0.14962,1.3692
4019,0.51828,0.27231,0.1866,0.30301,0.27983,0.30949,1.8695
4021,0.68948,0.38433,0.23771,0.3712,0.47899,0.49525,2.657
4023,0.34739,0.28651,0.12043,0.20531,0.41281,0.24854,1.621
4025,0.342,0.32655,0.1282,0.18736,0.29376,0.16952,1.4474
4027,0.43101,0.28408,0.12335,0.19521,0.51745,0.31469,1.8658
5001,1.1012,2.763,0.34556,0.44962,0.45326,1.6463,6.759
