1001,57160,16077,92863,46791,4158.1
1003,1.4842e+05,33719,2.3004e+05,1.009e+05,10300
1005,44027,15408,73730,44736,3301.3
1007,50428,15651,82178,45500,3679.6
1009,88510,24038,1.407e+05,64975,6300.2
1011,52994,16181,87241,46716,3906.3
1013,36015,13442,61104,39453,2736
1015,1.0762e+05,26221,1.6952e+05,71452,7590.2
1017,94987,22184,1.4961e+05,62700,6699.2
1019,1.0049e+05,26054,1.5846e+05,70231,7095.4
1021,60996,17225,98587,49996,4414.4
1023,32832,12594,55779,37284,2497.6
1025,36423,13321,61396,39690,2749.1
1027,69570,20058,1.1219e+05,56715,5023.2
1029,96065,24507,1.5111e+05,66838,6766.2
1031,54056,15978,89333,45390,4000
1033,84315,23795,1.3964e+05,68488,6252.7
1035,46371,14831,77120,43821,3453.1
1037,66133,18606,1.0663e+05,53532,4774.6
1039,43647,14703,73200,42662,3277.6
1041,46578,14816,77440,42889,3467.4
1043,83304,23371,1.3302e+05,63353,5956.2
1045,69997,16856,1.1785e+05,49677,5276.7
1047,45760,15119,76014,44457,3403.6
1049,89291,27617,1.481e+05,75418,6631.2
1051,71272,18382,1.1478e+05,53135,5139.4
1053,49471,14549,80991,43092,3626.5
1055,1.097e+05,26113,1.7254e+05,71049,7725.7
1057,62311,17913,1.0035e+05,51155,4493.3
1059,62381,18454,1.0136e+05,52232,4538.4
1061,48792,14129,84535,42506,3785.2
1063,35595,13414,60208,39557,2695.9
1065,36806,13699,62054,40408,2778.5
1067,43291,13743,76002,41629,3403.1
1069,55930,15041,95897,45374,4293.9
1071,83012,27494,1.3916e+05,76102,6231
1073,1.4698e+05,31969,2.2648e+05,89114,10141
1075,47040,15917,78137,46148,3498.7
1077,76409,23110,1.2788e+05,66846,5726.2
1079,67107,19678,1.0828e+05,54823,4848.3
1081,85081,20398,1.3536e+05,58445,6060.8
1083,1.0659e+05,27635,1.7318e+05,77046,7754.4
1085,71889,18006,1.1577e+05,52126,5183.7
1087,49355,16129,81567,46764,3652.2
1089,1.3758e+05,34249,2.2206e+05,94133,9943.1
1091,30253,12536,51971,37308,2327.1
1093,54359,17507,89455,49976,4005.5
1095,78812,22931,1.2683e+05,62756,5678.8
1097,1.3305e+05,27642,2.0341e+05,82583,9108.1
1099,43539,14416,72727,42809,3256.4
1101,75848,18974,1.2207e+05,54772,5465.8
